"","jeppe","mariano","victor","jurgen","reinhardt","martina","wesley","heloise","kieran","harry","richard","lena","eddy","teoh","libor","emanuel","christian","alderique","guillaime","nasdaq","sp"
"24",-0.0405085019183522,0.0309226253608585,NA,NA,NA,NA,-0.0347972679437483,NA,NA,NA,NA,0.0155718740355457,NA,NA,-0.0456290679321985,NA,NA,NA,NA,-0.0165364575094697,-0.0212245200313719
"25",0.00269884362037942,0.101647792078967,NA,NA,NA,NA,0.0185205885119037,NA,NA,NA,NA,0.0536411313216201,NA,NA,-0.00944403970285812,NA,NA,NA,NA,0.0280051584654633,0.019509019991431
"26",-0.00773201187195305,-0.0716061194787283,NA,NA,NA,NA,-0.0906946351682585,NA,NA,NA,NA,-0.0574202170300753,NA,NA,-0.0672091344678494,NA,NA,NA,NA,-0.0710697112298675,-0.0646422936981663
"27",0.0355563740501852,0.0137118535118468,NA,NA,NA,NA,-0.0069109930911786,NA,NA,NA,NA,-0.0162323960551349,NA,NA,-0.00370067400606722,NA,NA,NA,NA,-0.0332506908329817,-0.026750601988363
"28",0.133834325524461,0.157945676108009,NA,NA,NA,NA,0.0610834456731286,NA,NA,NA,NA,0.102104295453283,NA,NA,0.11928701537513,NA,NA,NA,NA,0.0896624086834166,0.0797315912093142
"29",0.0602481390583698,0.101648986976086,NA,NA,NA,NA,0.30284401430253,NA,NA,NA,NA,0.00429789739886743,NA,NA,0.0200974701936723,NA,NA,NA,NA,0.0108378540012879,0.000503148747873716
"30",0.0310114089335158,-0.00591746662417592,NA,NA,NA,NA,0.0394195073847188,NA,NA,NA,NA,-0.025523437853562,NA,NA,-0.0101467151154733,NA,NA,NA,NA,-0.0199962196182,-0.0176552449052236
"31",-0.0782775516485792,-0.0746140691916342,NA,NA,NA,NA,-0.491851688815381,NA,NA,NA,NA,-0.106693385373186,NA,NA,-0.0500339163858818,NA,NA,NA,NA,-0.0818633207373223,-0.0520332908822061
"32",0.0475461194156059,0.0869079973156648,NA,NA,NA,NA,0.0105454472873578,NA,NA,NA,NA,-0.0341838534155556,NA,NA,-0.00923887228813225,NA,NA,NA,NA,-0.0121740977927365,-0.00410556483326729
"33",0.0755710905579763,0.0526896196806588,NA,NA,NA,NA,0.0819500699477382,NA,NA,NA,NA,0.0776103263148924,NA,NA,0.0242975179519416,NA,NA,NA,NA,0.0661672438700371,0.0639121622199976
"34",0.0220522584859442,-0.0182639605180439,NA,NA,NA,NA,0.372949435660537,NA,NA,NA,NA,-0.00753124266589111,NA,NA,-0.0122706349683135,NA,NA,NA,NA,-0.0195958594933021,0.00269214408858787
"35",0.139852744235769,0.0529728024274601,NA,NA,NA,NA,0.576890921740016,NA,NA,NA,NA,-0.0586838833986159,NA,NA,0.0211755223635341,NA,NA,NA,NA,0.0355653394833197,0.0151898369791876
"36",0.0489793718070679,-0.00411206757233185,NA,NA,NA,NA,-0.0586903387216671,NA,NA,NA,NA,0.0938525142895257,-0.0268592690502683,NA,0.000496267123781813,NA,NA,NA,NA,-0.021534574037898,0.000892997271743745
"37",0.0863618859184978,0.0553407358622264,NA,NA,NA,NA,0.0965852708409312,0.0271281056032819,NA,NA,NA,-0.0371845904202965,0.13776094120724,NA,0.0472611873608102,NA,NA,NA,NA,0.0639142533031274,0.034980397391406
"38",0.0224489433144441,0.00667757851804218,NA,NA,0.0167634435045745,NA,0.0417179962788907,-0.0476206498954239,NA,NA,NA,0.000198797277131568,-0.0229623460521067,NA,0.0195102071625657,NA,NA,NA,NA,0.009852296443011,-0.00119652555726368
"39",0.0384489530738463,0.0293649387997812,NA,NA,0.0379620390984776,NA,0.010244368632419,0.00210706060711008,NA,NA,NA,-0.0176472218914876,0.00329359483220859,NA,-0.0153179541937893,0.475238404299953,NA,NA,NA,0.0187217687999199,-0.00119795894593011
"40",0.00439140179211694,0.0139018246646589,NA,NA,0.0207860103958026,NA,0.0542991268994575,-0.0185741072895071,NA,NA,NA,-0.0455200124220347,0.0507882928678631,NA,0.0676614301403449,1.07527785917203,NA,NA,NA,-0.0233666144768687,-0.0195952932747261
"41",0.0727839902111915,-0.00219993145422581,NA,NA,0.0106399931611669,NA,0.0279095582332491,0.0389317848425872,NA,NA,NA,-0.0015044766306529,-0.0453110792481972,NA,0.0185262783626943,0.209772730244474,NA,-0.00420880362602372,NA,0.0255699572170816,0.0336313707679423
"42",0.113598377636897,0.0335278378980277,NA,NA,0.0340214496480726,NA,0.186808055636725,0.0201886504616855,NA,NA,NA,0.018822108016689,0.081118948579963,NA,0.0110432513768819,0.0867293150304018,NA,0.032079435200334,NA,0.0111331729923334,0.0180341297467361
"43",0.0481216501185253,0.00757040036460488,NA,NA,0.0623127949449565,NA,0.051836430871087,0.0777983637843782,NA,0.0209770138640053,NA,0.0548631743236996,0.149026983518933,NA,0.0258587222550695,-0.0324210751674681,NA,-0.00160520879744652,NA,0.0421063445916436,0.01774427484282
"44",0.0300451589438415,0.0266421907737389,NA,NA,0.00519039389057063,NA,-0.00924483694926881,0.0195104927802943,NA,0.0284949174140889,NA,0.0216692357962627,0.082775197185593,NA,0.0457378497735359,0.0253758677191378,NA,0.0466982475341124,NA,0.0368119492870704,0.0365220872663059
"45",0.0308180078361975,0.0324719360416132,NA,NA,0.0408474706545077,NA,0.0122268259611964,0.0392159848457707,NA,0.0336211647398752,NA,0.0347808436999797,0.16203235882226,NA,0.0172529081668413,0.0314994451158519,NA,0.023426181973508,-0.347283103884427,0.0146935565627304,-0.000399908597651155
"46",0.115293585580993,0.0327582214714752,NA,NA,0.0214731820221639,NA,0.0656936122538898,0.00399139333857157,NA,0.0875557231043969,NA,0.042296210340484,0.145227690139802,NA,0.0351696602901557,0.150314749311946,NA,0.08359851968076,-0.0346956577832191,0.0227385932076301,0.00905858684033767
"47",0.343304326911051,0.0212699812001622,NA,NA,0.0982137177993856,NA,0.0784405283674161,0.0737238512041731,NA,0.282924220923054,NA,0.032656536374815,0.309466157556557,NA,0.0539256084958692,-0.02285953184637,0.0276182472186779,0.0944066781488946,0.0546690933269849,0.0246880772011311,0.0115344617007782
"48",0.0208818218856877,0.00279294806072272,NA,NA,-0.0078335397892948,NA,0.00925710864054885,-0.00271056051839746,NA,0.0188210765838637,NA,-0.0315862830685854,0.0451669824381788,NA,0.0398930478153687,0.104900681869186,-0.0760201036505892,-0.0127875373263322,0.0504132263885673,-0.00944296300949787,0.00478850558996857
"49",-0.0223496043303264,0.053166644099182,NA,NA,0.0283937830496948,NA,0.0376814859354813,0.0371982813525502,NA,0.00348985326343598,NA,0.0647568904544302,0.0398932070484035,NA,0.0515481684788677,0.111809535542401,0.0798245813775464,0.0151904032571659,-0.0636844257478755,0.0332447990474716,0.0191124423660201
"50",0.131117560493157,0.036041458259807,NA,NA,0.0370095599282809,NA,0.112077577781312,0.0325710905319774,NA,0.163057443599936,NA,0.0133042600776498,0.286756193588506,NA,0.0590205747544337,-0.0126803217738214,0.0434489994659053,0.0277131706113156,0.214538134844845,0.0126176399270372,0.000505426515598373
"51",-0.0132893770907678,0.00548165365495823,NA,NA,-0.00904195703762944,NA,-0.009142304794306,0.0136034637234026,NA,-0.0507710966709558,NA,0.00886479691217268,-0.090252306919691,NA,0.0391272168593018,0.281261450341326,0.00408650009770906,0.00478572584218462,-0.0267571036123311,0.0104465533944671,0.0191131267228082
"52",0.0700863697534295,0.025081991498487,NA,NA,0.0502207845390243,NA,0.130940663376309,0.0461213294210774,NA,0.0499343348900361,NA,0.0525921865104007,0.148248034569201,NA,0.0812997808715048,-0.0903623227578034,-0.00722223577119241,0.0312062743052701,0.0180416429093109,0.0350772629582314,0.0219579354337069
"53",0.0646629374917289,0.00916138111924525,NA,NA,0.0151819335700294,NA,0.0325653482413149,0.00836309781850808,NA,0.0193127189508093,NA,0.0048880564474203,0.192188872609798,NA,-0.000800063281207741,0.0642882016366695,0.0967609796300835,0.0250871298716131,0.100476957326027,0.0214694950489154,0.0277142055687847
"54",0.0897487043247942,0.00438796866785562,NA,NA,0.0171533325172275,NA,0.000398880885260411,-0.0163353140110258,NA,0.0192153207702868,NA,0.00757093164235023,0.387300059448709,NA,-0.0101495838683201,0.136452440524261,0.0313980093587602,0.0296541559296282,0.0882893324351217,0.00428642798039469,0.00974986235205666
"55",0.0712982059137151,0.105439870204405,NA,NA,0.101831493841476,NA,0.192684576109365,0.0626059440146314,0.0671916262591736,0.0689643008795988,NA,0.121861950025249,0.124251485921318,NA,0.135316955679625,0.0653189903191986,0.025375737631383,0.0794539660002451,0.0364292186298085,0.0710187480281821,0.0546786932811045
"56",-0.0263434758026673,-0.00350306259157573,NA,NA,-0.00380879241635235,NA,-0.0837078234272806,0.00229316100975829,-0.0363564821952611,-0.00551388926734475,NA,-0.000996965104024916,-0.0359383875060271,NA,0.0578927890545948,0.386010751855958,0.0033988022577498,-0.0178545747320715,0.0724118230024668,-0.0188785061788721,-0.0396793518652148
"57",-0.0320074591487014,-0.0213254963927811,NA,NA,-0.0601712224190987,NA,-0.109815262888006,-0.0293228747627818,-0.0515045852909264,-0.0405117061363089,NA,-0.0542496913272199,-0.0989368686040173,NA,-0.0602807083395795,-0.460766208141409,-0.0551936180621686,-0.0195938913795013,-0.140532064355562,-0.0292215439744918,-0.027270291276535
"58",0.0278103830915342,0.0087620422079393,NA,NA,0.017542113467198,NA,0.0418142454703823,0.022542104269851,0.00588502354653553,0.0339190450088713,0.0900230130193549,0.022153779984766,0.0601543839427983,0.139590917264095,0.0208778302505328,0.27861597943903,0.0531604563480439,0.0038955771794047,0.0634503638079673,0.00040049291970945,0.00269955650007514
"59",0.0338211865684706,0.0441128863850473,NA,NA,0.0653213178240302,NA,0.0167578085023763,0.0380655186393373,0.0491683268145362,0.0283922551947402,-0.017659223928443,0.0626014624273754,0.0543930746160441,0.0236182172742847,0.0545844799854294,-0.206901280011886,0.047170962577745,0.0201903183617729,0.140283588458195,0.0518316532375032,0.0213692371805472
"60",-0.00652106763756954,0.00935223293842835,NA,NA,0.0250821951190616,NA,-0.0826198866779411,-0.000397029635389679,0.0015073351714463,0.011928945676182,0.0183369411768721,0.0167602782467444,0.00568416374203551,-0.0119723833955447,0.00289676652024085,-0.169247605073807,0.0484998712403266,-0.0054136093775119,0.0356562993438603,0.00916039902904053,0.00479220225295229
"61",0.00399176003655199,0.0108437696968755,NA,NA,-0.00782860551293485,NA,0.0365233021596545,0.0244947562368463,0.0287731754334999,-0.00642046217990622,0.0281944005667487,-0.00601779885241704,0.0002997844675523,-0.0170411802815984,-0.00400981585906557,0.172692149751974,0.0559082759408085,0.0395121140934451,0.0370066839659016,0.0212694166159659,0.0353655377113258
"62",0.0197036640305726,0.0176404563241217,NA,NA,0.071574947914927,NA,-0.0145025170031321,0.0282924615124536,0.0483170630185992,-0.00100014633117063,-0.0317953244833786,0.0675637133825697,0.0290740261180282,-0.00070670066730294,0.0525916660605166,-0.101036629608689,0.027421143011769,0.0313058358551519,0.0850770294961576,0.0555306198506793,0.0298506717012339
"63",0.00289689758757383,0.0021971399968681,NA,NA,0.0139026222104564,NA,-0.0344884356543442,-0.00541384998271877,0.00866194051421854,-0.0179595497582152,-0.00491322396819704,0.0101482527343189,-0.0208154285597146,-0.0254170340212836,-0.00109828544044444,-0.0570998758512999,-0.000402413165000226,0.0155758442059026,0.0136059623141778,-0.00783099203647719,0.00428937341610869
"64",-0.109146972784281,-0.0483483254646497,NA,NA,-0.116196920984089,NA,-0.166998803822661,-0.0684870178481667,-0.0863159480692071,-0.0289158799597393,-0.0905773428564958,-0.138917072829539,-0.106361168894466,-0.0566780897241665,-0.112164242413139,-0.0508720881526781,0.0290740646575376,-0.0560425089650645,-0.127148649563935,-0.0965072861437761,-0.0719237081269766
"65",-0.0278849949989652,-0.00270307681698068,NA,NA,-0.0310766859764273,NA,-0.0289160827853792,0.0176365899952646,-0.0438548664569938,0.0365276876691318,-0.0141043405353694,-0.0416553173217675,0.00339433078628559,0.0121244020482454,0.0298523482419695,-0.443166595700339,-0.0114609632917633,0.00846776976956498,-0.0209217182918842,0.00339003536270965,0.0177412864899917
"66",-0.0871931639858872,-0.0613433264836818,NA,NA,-0.0800167998577832,NA,-0.158173608359974,-0.052657096407323,-0.103356729558168,-0.062728527946299,-0.115183704546284,-0.0984978078671066,-0.0551952084053564,-0.0700986983655669,-0.0701028777977566,-0.0686007241022821,0.00905462480062003,-0.0772069115636524,-0.0945278338292503,-0.0995992121754625,-0.0962914008792222
"67",0.100207418628049,0.10418031436119,NA,NA,0.110731758747869,NA,0.161011787297518,0.056001778244668,0.0983971243067456,0.0697146839069678,0.115826273157323,0.123280536806194,0.115914216948193,0.129540152496002,0.0818596500270683,-0.0696719986740018,0.0646666039844623,0.0674722297695514,0.115646717230407,0.0929470828002712,0.0757579654889238
"68",0.0416218046892673,0.035849758072529,0.0316909565425103,NA,0.033628525507881,NA,0.0291715191498749,0.0199951323608465,0.0338168109745185,0.0386418520613159,0.00119976019190382,0.0483123342124738,0.00697490699204195,0.0360419330348201,0.0303353414325285,0.112704329236845,-0.0177600171958101,0.0170530626017813,0.0378714323724454,0.0338191986641379,0.0292631809076518
"69",0.0189209682785592,0.0209753612251449,0.0164648003966334,NA,0.0463125546279626,NA,0.0175433272803751,0.0170549650813125,0.0657905868857034,0.00269830780163538,0.0335305515385249,0.0461238609830144,0.00816668718395341,0.0316917404349164,0.0394121075729448,0.0856275276533616,-0.0196929021881145,0.0183329047701939,0.0364257082639234,0.0257635954685105,0.01774040957143
"70",0.0583628591320711,0.0342118052973577,0.0150893704437358,NA,0.0667241859101901,NA,0.0518330262724707,0.0371067306294295,0.0220544420655369,0.0255673633266973,0.0390278352758742,0.0568491170854015,0.0411420376721807,0.0525926001441865,0.0622219603508203,0.238858903163759,0.0841563251808051,0.0591137162042825,0.0479322494560055,0.0463120211584762,0.0385478444771472
"71",-0.0585839908168886,-0.0613467510565124,0.0339135841322058,NA,-0.0630468754941615,NA,-0.0438453670362389,-0.0568905058243825,-0.105137558949672,-0.0652844189191732,-0.0549909380479709,-0.0605970116798815,-0.0273706785279142,-0.0711771665944525,-0.0738595143011285,0.465493532681483,-0.0746112280708564,-0.0674213970434199,-0.0792541418367145,-0.0826184880277792,-0.0680614522202303
"72",0.0862706076760755,0.0624134991003711,0.384245635723904,NA,0.0735294183275768,NA,0.0834202861567253,0.0396076642338166,0.128395564075642,0.0869124729916404,0.0865522367969342,0.0696154982247794,0.075756067846422,0.0795517367428555,0.0537277515808228,0.313495636252455,0.0168562463049158,0.0756620087438247,0.0639132641227151,0.0715764177457672,0.0666280643638659
"73",0.00806683700012734,0.0199015086265533,0.0200925869674577,0.00747394888950215,0.0289762939071325,NA,0.0119277406881793,0.00974929417196613,0.00279582308262771,0.0251810403452515,0.0344946900487511,0.0176433903903197,-0.0206105484266015,0.0143931061986295,0.0041910624705439,0.108226645356398,-0.00230438727875981,0.011335044866879,0.00984920028810787,0.0208771919141988,0.013014032620748
"74",-0.0100507528371612,-0.026549097576348,0.0939460006579615,-0.0257319785764096,-0.0124783251270628,0.0138058322185932,-0.0560400234818363,-0.00420611954542682,-0.0544587340611056,0.0193108640714179,-0.0511911323102172,-0.0205081969933811,-0.0318002863886129,0.00240051217677895,-0.00280402761710707,-0.0385331323556652,-0.048981215461791,-0.00199961200942589,-0.0387390999257482,-0.0263417980872171,-0.0182662875406132
"75",0.0137060659043673,0.00419066852109662,0.0482209601123946,-0.0126814017239898,-0.0324203381945534,0.02984442687249,0.00389189791894751,-0.00682941997610698,0.0197070672283983,-0.0147057481431236,-0.00511124569839083,-0.0382216033718938,-0.0542455291465487,-0.0330420802368963,0.0109425403152041,-9.99498197984394e-05,-0.00954455217999772,0.0092546744167219,0.00229659413231076,0.00458991571459855,0.0170535685784099
"76",0.0208805522667195,0.0310140247468667,-0.0732165023763329,0.0293696106428243,0.0124262807649256,0.00528968487816606,0.0774247290386683,0.015874773453886,0.124335138432364,0.052211568001078,0.0167622350202095,0.0358490801596281,0.0356572610253725,0.0471731405131752,-0.00763148029072092,0.0293648293470206,0.0598736863486469,0.0346917157107232,0.0375859206116536,0.0359450778948505,0.0201965833222664
"77",0.032758041613711,0.0508820340745419,0.0226400236986848,0.0500258906084321,0.0241050506840654,0.00895555651851065,0.0278097307402216,0.0393163113313006,0.0232336295882698,0.0301425603755181,0.0942201802249425,0.0652274488464348,0.0188216617959149,0.0427699473766427,0.0492673762809135,-0.000500062518234756,0.0475509362817652,0.0341126899581923,0.0453519857008793,0.0440163622139043,0.0334378071592827
"78",0.0631627250036271,0.0217622565124289,0.0524963374931957,0.0230304423418994,0.0104448650386946,0.0121264371348149,0.0120256689548732,0.0170566049446323,0.0812052403835031,0.0906615754214393,0.0365246075156129,0.0391227357138666,0.00856284369142912,0.0509807503495097,0.0612818451266586,-0.00120108249395834,-0.00100016871645892,0.030628157937783,0.0166640439613417,0.0347897650843443,0.0281950607310613
"79",0.0226405422272258,0.0452607197714618,0.0260573234934016,0.0439207929470991,0.028005484083474,0.0238204434774172,0.0521198706966199,0.0310144362791442,0.128922626736444,0.121685986186838,0.0201891667171568,0.0732517741559038,0.0580804526007928,0.0560000486599517,0.0130159191712576,0.0589292630364504,-0.0228616691432624,0.0100494760513916,0.0334319645921326,0.0197018765045254,-0.00160007563904241
"80",-0.047930238490844,-0.0614504115447385,0.0475520507151144,0.00538496803705435,-0.0591155272513584,0.00677631627902642,-0.0442670953303601,-0.0221416409555104,-0.0575204460790282,-0.020507727433527,0.0453591585864785,-0.0351053815042439,-0.00481145525854387,0.0199990273328448,-0.049820583567401,0.0161683804708623,-0.0415477042124168,-0.0863229122501208,-0.0334534457155957,-0.0659249079319641,-0.0878452291491332
"81",-0.155134603974716,-0.0936545348585351,0.242869398800378,0.00955547167843385,-0.0557225875017204,0.171509244367233,-0.140411680933035,-0.0498212762105661,0.0863565724152568,-0.141909276040151,0.090204677100246,-0.0983885142390051,-0.0677431905247481,-0.0278880544892335,-0.0542451940939639,0.0730645550846472,0.0145924146505028,-0.0786108729762489,-0.063900966880917,-0.106694096165551,-0.133647305787735
"82",0.091759582106091,0.133397487857287,0.0732485166309065,0.0753887486575167,0.15117500494279,0.00280193308160381,0.123633455139146,0.0499303264154642,0.0580838483183266,0.176888864999786,0.0155784630620044,0.190621742174979,0.0662552157462208,0.111183912233565,0.108764855464431,0.0052862045427382,0.0235208271132796,0.0983974456868379,0.101293820007766,0.143665623938419,0.119381777884929
"83",0.0609997480143445,0.0919389084339608,0.0346929384199228,0.0310162909949581,0.111630764756129,0.0297529805955339,0.0764037328905296,0.0564761199801112,0.0109358693883177,0.0792729027165411,0.0545815441355568,0.120975844004982,0.0527824349210082,0.0768707033811769,0.0383545371607799,0.00667755375476098,0.0131136580095257,0.0544870906438479,0.0739024997376703,0.0653203165358915,0.0443038329613685
"84",0.0407582212355759,0.0735301435706672,0.0147884970502759,0.0178395857995923,0.0788088643329345,0.00139816765644962,0.0458348785033671,0.0572304834605806,0.0110406227722981,0.120179625155947,0.00687785757273396,0.115113040525478,0.0361391491590659,0.0480263237801415,0.0190189451290639,0.0100495603966646,0.0295586877746521,0.00925640617951551,0.0650400865886658,0.0581743610284722,0.018229871813408
"85",0.0840659792295746,0.0840640243413446,0.00538692889111836,0.037389195100066,0.0836074202099351,0.0203899282843043,0.0335301893645781,0.0481209389321728,0.0299476535654923,0.136803049887844,0.0243047189071488,0.102468645748411,0.0761273864838667,0.0636313377422564,0.0392207131532825,0.0239116807372515,0.0580778597391758,0.0601543010561025,0.0533513598854567,0.0659767652955354,0.0536387365761719
"86",0.0630678062586991,0.146263751385481,0.0229336253452495,0.0274211944548668,0.113684870920119,0.0799204990768265,0.083514026693873,0.0748329654215354,0.0550549209433315,0.153664492181415,0.0257646560890583,0.123542669421234,0.0643819872376366,0.100479661539281,0.030723451319167,0.0436341421688571,-0.0354202205113978,0.0792757577896603,0.118048580461043,0.0915738186022876,0.0677522978276519
"87",-0.0379093755362057,-0.0304607625080422,0.00628161098803837,-0.00883806879879767,-0.0224484910277578,-0.0431163164761879,-0.032730103623134,-0.0483541163450578,-0.0241899261481384,-0.0273715896354876,0.0048886947554907,-0.0465677837006346,-0.0479306969865689,-0.0272675885804228,0.00369227113067794,-0.0145048930383762,-0.00853531808782027,-0.0483510970587995,-0.0440548413595385,-0.0529793912092931,-0.0399927382155791
"88",-0.0327294211446159,-0.0126783218541195,-0.00300533519464707,-0.00541381842622357,-0.0389485110871313,-0.0327347854575448,0.00767023949697965,-0.018874911022853,-0.0304599286889706,0.00119919122421486,0.0137022983326407,-0.045623223090594,0.00389256117419912,-0.0182687025679167,0.000399316485648171,-0.0343844918477085,0.151692111418547,-0.0440549102606163,-0.0354224487051784,-0.0231649277576835,-0.028089861738299
"89",0.179985190023295,0.144360117529139,0.04152777156221,0.00119843428517541,0.165768185537482,0.104091063321619,0.148679017740742,0.155376733857639,0.0844362303240693,0.109032899893981,0.0945831284881926,0.156747172217315,0.0913933963201785,0.0439225299891906,0.0433482548726118,0.0882857165313009,0.0344940656739299,0.114308193018569,0.0903869007013602,0.111542254831772,0.102105339456857
"90",0.043634781496964,0.0650379397469081,0.00717215136394422,0.0472617118328644,0.0533501053611847,0.0567615618530448,0.0875530448596091,0.039509673592045,0.0333381754973718,0.0604376203253612,0.075015599822045,0.0431552784038232,0.075478420580831,0.0284932932010662,0.0236192165725644,0.0496470577903096,0.147386958027451,0.0454500297986389,0.0213705976685858,0.0549603788824857,0.0364282325775349
"91",0.0404695601976393,0.029073175109902,0.0258644690899974,0.0338242467312391,0.01616987649229,0.00558377085293138,0.0163658931984436,0.025667755434486,0.0170543130518661,0.0469788544558778,0.0337260207703531,0.0124214213702487,0.0754784489970284,-0.00863877213225095,0.0378730752448444,0.0569471070583045,0.0554337086975805,-0.0509774387545834,-0.0224467034710365,0.0141010745032712,-0.0111623937282515
"92",0.0332413776892793,0.0110392240415891,0.0386418732975393,-0.000701262300827565,0.0317876284846736,-0.029227048720565,0.0637249089847742,0.0252794806770078,0.00378877226336627,-0.00390760504275178,-0.0389529373645647,0.0108420738659323,0.0179383065548731,0.0232261968879328,0.00767123801660397,0.0275180392647503,0.0766853568039911,0.0368153190688068,0.0104417218910235,0.00925570653400598,0.0257687483502416
"93",0.022543757476706,-0.0289156574658147,-0.00843591692135348,-0.0476138445974179,-0.0939802781120047,-0.0321069689928297,0.00379364102611923,0.0140985686778379,-0.0124751644018053,-0.014910984477563,0.00220083196407472,-0.0751540589692805,-0.0203049141217573,-0.0215299211999556,-0.00874039203568344,0.0176434261518441,0.0579855613995726,0.0327582944784721,0.0165631796801531,0.00409360987165819,0.0415236394476555
"94",0.00498734505274889,0.0654145496244727,0.0261566643675657,0.0338198790479858,0.0550567775835198,0.035077287058372,-0.00120064364583428,0.0583620199813968,0.0281018675479707,0.0203911110522963,0.0188223038690971,0.0553389961769675,0.0190181332355746,0.0290752443105333,-0.000598331888456372,0.00209772502869043,0.0894749110640483,0.0559089489553921,0.0725995976731637,0.0525905848854684,0.0510731845952179
